"reefName","cotsPerTowMeanImput","cotsPerTowMedianImput","cotsPerTowMaxImput","x","y","area"
"U/N Reef (20-429)",NaN,NaN,NaN,151.91775513,-20.88763618,8759586.043
"U/N Reef (20-430)",NaN,NaN,NaN,151.99798584,-20.88562012,784355.4535
"U/N Reef (20-431)",NaN,NaN,NaN,152.00146484,-20.89506721,112440.018
"U/N Reef (20-432)",NaN,NaN,NaN,152.00643921,-20.89038467,157049.2616
"U/N Reef (20-582)",NaN,NaN,NaN,149.88685608,-20.00649834,1256491.129
"U/N Reef (20-583)",NaN,NaN,NaN,149.93470764,-20.17041779,196577.902
"U/N Reef (20-585)",NaN,NaN,NaN,149.96046448,-20.016119,308196.9844
"U/N Reef (20-586)",NaN,NaN,NaN,149.96826172,-20.1468544,549029.0078
"U/N Reef (20-587)",NaN,NaN,NaN,149.97311401,-20.02596855,96999.62201
"U/N Reef (20-588)",NaN,NaN,NaN,150.06161499,-20.27863693,4186.771395
"U/N Reef (20-589)",NaN,NaN,NaN,150.31500244,-20.12468529,27552.31047
"U/N Reef (20-590)",NaN,NaN,NaN,150.37133789,-20.09990501,329701.9735
"U/N Reef (20-591)",NaN,NaN,NaN,150.37280273,-20.11018944,163338.0745
"U/N Reef (20-592)",NaN,NaN,NaN,150.37364197,-20.03268433,68357.7702
"U/N Reef (20-593)",NaN,NaN,NaN,150.37561035,-20.05285645,117978.5752
"U/N Reef (20-594)",NaN,NaN,NaN,150.38198853,-20.07411194,13831.30099
"U/N Reef (20-595)",NaN,NaN,NaN,150.38679504,-20.07428169,12828.46373
"Lloyd Shoal (21-035)",NaN,NaN,NaN,149.80760193,-21.38792419,803407.9887
"Viscount Shoals (No 1) (21-036a)",NaN,NaN,NaN,149.56774902,-21.41855431,6040322.671
"Viscount Shoals (No 2) (21-036b)",NaN,NaN,NaN,149.60491943,-21.41143227,6122748.816
"Viscount Shoals (No 3) (21-036c)",NaN,NaN,NaN,149.57620239,-21.47437286,1012337.361
"Renou Reef (21-037)",NaN,NaN,NaN,149.8213501,-21.43399429,98341.42306
"U/N Reef (20-335)",NaN,NaN,NaN,150.87376404,-20.67168617,34233205.71
"U/N Reef (20-336)",NaN,NaN,NaN,150.77612305,-20.68308258,765977.7023
"U/N Reef (20-337)",NaN,NaN,NaN,150.83422852,-20.6973896,1713481.908
"U/N Reef (20-338)",NaN,NaN,NaN,150.98252869,-20.67941666,8875603.835
"U/N Reef (20-433)",NaN,NaN,NaN,152.05332947,-20.89993668,8771625.278
"U/N Reef (20-434)",NaN,NaN,NaN,152.0632019,-20.89255142,79898.53786
"U/N Reef (20-435)",NaN,NaN,NaN,152.09536743,-20.98147583,341810.6269
"U/N Reef (20-436)",NaN,NaN,NaN,152.09779358,-20.93041801,728639.4054
"U/N Reef (20-437)",NaN,NaN,NaN,152.0980835,-20.91884804,797393.8925
"U/N Reef (20-438)",NaN,NaN,NaN,152.11157227,-20.91273308,715581.213
"U/N Reef (20-439)",NaN,NaN,NaN,152.1171875,-20.91879845,1981601.175
"U/N Reef (20-440)",NaN,NaN,NaN,152.11880493,-20.95344162,148269.6621
"U/N Reef (20-441)",NaN,NaN,NaN,152.12875366,-20.97584534,151331.9175
"U/N Reef (20-442)",NaN,NaN,NaN,152.13276672,-20.91207886,258709.4095
"U/N Reef (20-443)",NaN,NaN,NaN,152.16029358,-20.92708778,339647.2694
"U/N Reef (20-596)",NaN,NaN,NaN,150.38920593,-20.10351753,212458.2347
"U/N Reef (20-597)",NaN,NaN,NaN,150.39678955,-20.07800102,44597.25788
"U/N Reef (20-598)",NaN,NaN,NaN,150.40330505,-20.10764122,24751.12498
"U/N Reef (20-599)",NaN,NaN,NaN,150.40617371,-20.04434967,836681.5665
"U/N Reef (20-600)",NaN,NaN,NaN,150.40953064,-20.14569473,193023.2001
"U/N Reef (20-601)",NaN,NaN,NaN,150.41300964,-20.14537239,12723.30162
"U/N Reef (20-602)",NaN,NaN,NaN,150.41438293,-20.13697052,172998.352
"U/N Reef (20-603)",NaN,NaN,NaN,150.42497253,-20.03649902,1019248.613
"U/N Reef (20-604)",NaN,NaN,NaN,150.43196106,-20.06311798,127867.2104
"U/N Reef (20-605)",NaN,NaN,NaN,150.48876953,-20.23344612,856821.5867
"U/N Reef (20-607)",NaN,NaN,NaN,150.58302307,-20.06111145,151325.2242
"Knight Reef (21-039)",NaN,NaN,NaN,149.713974,-21.44830132,661997.833
"Minster Reef (21-040)",NaN,NaN,NaN,149.84820557,-21.44401741,457369.8174
"Festing Shoal (21-041)",NaN,NaN,NaN,149.70007324,-21.46792221,753264.279
"Beaver Shoal (21-043)",NaN,NaN,NaN,149.82505798,-21.46681976,597899.5605
"Beverlac Reef (21-044)",NaN,NaN,NaN,149.87376404,-21.45638275,243303.6018
"U/N Reef (20-339a)",NaN,NaN,NaN,150.88397217,-20.7258606,21014214.44
"U/N Reef (20-339b)",NaN,NaN,NaN,150.93783569,-20.70666695,28645274.49
"U/N Reef (20-340)",NaN,NaN,NaN,150.76002502,-20.7081089,3284613.234
"U/N Reef (20-341)",NaN,NaN,NaN,150.82035828,-20.71379089,187252.9041
"Thomas Reef (No 1) (20-234a)",NaN,NaN,NaN,149.11012268,-20.54157066,156227.5753
"Thomas Reef (No 2) (20-234b)",NaN,NaN,NaN,149.10133362,-20.54496765,37525.452
"Thomas Reef (No 3) (20-234c)",NaN,NaN,NaN,149.10534668,-20.55112648,49650.31255
"St Bees Island Reef (No 2) (20-279b)",NaN,NaN,NaN,149.43196106,-20.92989349,424986.6918
"St Bees Island Reef (No 3) (20-279c)",NaN,NaN,NaN,149.44828796,-20.93379593,175913.9082
"Aspatria Reef (20-280)",NaN,NaN,NaN,149.46951294,-20.9298172,612637.5289
"Wheatley Shoal (20-282)",NaN,NaN,NaN,149.38874817,-20.9301033,289728.6373
"Flimby Shoal (20-283)",NaN,NaN,NaN,149.41879272,-20.93209839,158475.4945
"Hesket Reef (20-284)",NaN,NaN,NaN,149.48129272,-20.93557549,80137.39165
"Shaw Island Reef (No 5) (20-102i)",NaN,NaN,NaN,149.06066895,-20.52033806,436087.9504
"Shaw Island Reef (No 6) (20-102e)",NaN,NaN,NaN,149.07052612,-20.50695229,26662.15905
"Shaw Island Reef (No 7) (20-102f)",NaN,NaN,NaN,149.08990479,-20.48650169,143725.5838
"U/N Reef (20-184)",NaN,NaN,NaN,150.70573425,-20.32145309,99473.82136
"U/N Reef (20-185a)",NaN,NaN,NaN,150.58442688,-20.35409737,15864204.55
"U/N Reef (20-185b)",NaN,NaN,NaN,150.59899902,-20.37162781,4260292.276
"Thomas Reef (No 4) (20-234d)",NaN,NaN,NaN,149.11091614,-20.55192184,71577.48128
"Thomas Reef (No 5) (20-234e)",NaN,NaN,NaN,149.12007141,-20.54652405,292964.8399
"Thomas Reef (No 6) (20-234f)",NaN,NaN,NaN,149.11975098,-20.54111671,17691.72537
"Thomas Reef (No 7) (20-234g)",NaN,NaN,NaN,149.12593079,-20.5483284,21971.38048
"Green Reef (20-285)",NaN,NaN,NaN,149.15127563,-20.98583221,2508175.456
"Parker Reef (20-286)",NaN,NaN,NaN,149.7512207,-20.54230118,1060136.748
"Credlin Reefs (East) (20-287)",0.383513486259447,0,7.16326530612245,149.95120239,-20.54021454,12220228.66
"Credlin Reefs (West) (20-288)",NaN,NaN,NaN,149.9281311,-20.55967712,4742886.73
"Shaw Island Reef (No 8) (20-102g)",NaN,NaN,NaN,149.0990448,-20.4836483,154062.0733
"Shaw Island Reef (No 9) (20-102h)",NaN,NaN,NaN,149.08647156,-20.45864296,153858.1282
"Shaw Island Reef (No 10) (20-102k)",NaN,NaN,NaN,149.08265686,-20.44202423,94966.0767
"Shaw Island Reef (No 11) (20-102j)",NaN,NaN,NaN,149.07589722,-20.45093918,35181.54296
"Shaw Island Reef (No 12) (20-102l)",NaN,NaN,NaN,149.08908081,-20.42716217,29779.86516
"U/N Reef (20-103)",NaN,NaN,NaN,149.83068848,-20.01483345,3414810.782
"U/N Reef (20-185c)",NaN,NaN,NaN,150.65646362,-20.3503933,23710862.35
"U/N Reef (20-186)",NaN,NaN,NaN,150.71290588,-20.35417557,11116630.67
"Muirhead Reef (20-187)",NaN,NaN,NaN,150.75241089,-20.37828827,22813561.36
"U/N Reef (20-188)",NaN,NaN,NaN,150.80915833,-20.3495388,344036.6984
"U/N Reef (20-189)",NaN,NaN,NaN,150.6837616,-20.37080765,71344.03532
"Thomas Reef (No 8) (20-234h)",NaN,NaN,NaN,149.10569763,-20.54129982,25357.48927
"Fairlight Reef (20-235)",NaN,NaN,NaN,149.13313293,-20.54910469,4376.188859
"St Helen Reef (20-236)",NaN,NaN,NaN,149.07771301,-20.55299568,5404.327738
"Goldsmith Island Reef (No 1) (20-237a)",NaN,NaN,NaN,149.15835571,-20.66488457,40155.65214
"Goldsmith Island Reef (No 2) (20-237b)",NaN,NaN,NaN,149.14413452,-20.683218,684696.1901
"Calder Reef (20-289)",NaN,NaN,NaN,149.62031555,-20.7711544,670024.768
"Scawfell Reef (No 1) (20-290a)",NaN,NaN,NaN,149.61407471,-20.85461807,693853.4178
"Scawfell Reef (No 2) (20-290b)",NaN,NaN,NaN,149.59085083,-20.86450386,453135.2236
"Three Rocks Reef (20-291)",NaN,NaN,NaN,149.7386322,-20.95089912,269544.8356
"Square Reef (20-105)",NaN,NaN,NaN,149.81196594,-20.06409836,43440922.71
"Peta Patches (No 1) (20-106a)",NaN,NaN,NaN,149.94677734,-20.03615379,313659.1705
"Peta Patches (No 2) (20-106b)",NaN,NaN,NaN,149.94091797,-20.03160095,146266.8068
"Peta Patches (No 3) (20-106c)",NaN,NaN,NaN,149.94961548,-20.04051971,131135.58
"Peta Patches (No 4) (20-106d)",NaN,NaN,NaN,149.95387268,-20.03426361,304852.9459
"U/N Reef (20-107)",NaN,NaN,NaN,149.94828796,-20.05765152,273782.072
"U/N Reef (20-108)",NaN,NaN,NaN,149.95959473,-20.06146622,299059.0778
"U/N Reef (20-109)",NaN,NaN,NaN,149.93392944,-20.06256294,1320134.769
"U/N Reef (20-190)",NaN,NaN,NaN,150.85275269,-20.3475399,3698085.669
"U/N Reef (20-191)",NaN,NaN,NaN,150.86195374,-20.33255577,1776098.723
"U/N Reef (20-192)",NaN,NaN,NaN,150.58299255,-20.39775848,4982599.067
"U/N Reef (20-193)",NaN,NaN,NaN,150.61515808,-20.39672852,4746628.399
"U/N Reef (20-194a)",NaN,NaN,NaN,150.68527222,-20.41614914,39481023.76
"U/N Reef (20-194b)",NaN,NaN,NaN,150.722229,-20.40675163,222368.2727
"Goldsmith Island Reef (No 3) (20-237c)",NaN,NaN,NaN,149.14228821,-20.69530296,70817.20465
"Goldsmith Island Reef (No 4) (20-237d)",NaN,NaN,NaN,149.15925598,-20.68100166,346990.2804
"Goldsmith Island Reef (No 5) (20-237e)",NaN,NaN,NaN,149.13792419,-20.69109726,82545.89913
"Goldsmith Island Reef (No 6) (20-237f)",NaN,NaN,NaN,149.15113831,-20.6700058,219268.3787
"U/N Reef (20-237g)",NaN,NaN,NaN,149.1383667,-20.68164253,142815.8355
"Derwent Reef (20-292)",NaN,NaN,NaN,149.78213501,-20.98659897,520816.3623
"Skull Rock Reef (20-293)",NaN,NaN,NaN,149.79806519,-20.98820686,81969.75759
"(Little) Stevens Reef (20-294)",NaN,NaN,NaN,150.05186462,-20.56435394,36057346.18
"U/N Reef (20-110)",NaN,NaN,NaN,149.92608643,-20.10170746,327708.2835
"Edgell Reefs (No 2) (20-111)",NaN,NaN,NaN,149.99215698,-20.05456161,13125826.12
"Edgell Reefs (No 5) (20-112)",0,0,0,149.93690491,-20.13447762,12538300.53
"Ben Reef (20-113)",0,0,0,150.32034302,-20.0068779,751500.8152
"U/N Reef (20-114)",NaN,NaN,NaN,150.26123047,-20.00705719,238474.8899
"U/N Reef (20-194c)",NaN,NaN,NaN,150.75178528,-20.4134388,1814802.983
"U/N Reef (20-195)",NaN,NaN,NaN,150.91146851,-20.41843987,293492.5306
"U/N Reef (20-196)",NaN,NaN,NaN,150.93112183,-20.41461182,784307.1063
"U/N Reef (20-197)",NaN,NaN,NaN,150.72619629,-20.44673729,4712623.445
"U/N Reef (20-511)",NaN,NaN,NaN,150.96466064,-20.5077076,1617606.812
"Silversmith Reef (20-238)",NaN,NaN,NaN,149.11140442,-20.5873909,243410.8953
"Pincer Reef (20-239)",NaN,NaN,NaN,149.09741211,-20.6816349,94241.84217
"Teague Reef (20-082)",NaN,NaN,NaN,149.06893921,-20.30351448,222794.6003
"Surprise Rock Reef (20-083)",NaN,NaN,NaN,149.02635193,-20.35513687,1326.566936
"Little Bugatti (Wheatley) Reef (20-115)",NaN,NaN,NaN,150.24302673,-20.02637672,15100543.6
"Edgell Reefs (No 1) (20-116)",NaN,NaN,NaN,150.01428223,-20.02371788,234322.7853
"Edgell Reefs (No 3) (20-117)",NaN,NaN,NaN,150.02389526,-20.06770706,16411503.32
"U/N Reef (20-118)",NaN,NaN,NaN,150.42706299,-20.05322075,1556633.18
"U/N Reef (20-119)",NaN,NaN,NaN,150.41664124,-20.08670807,20896732.63
"Wup Reef (20-120)",NaN,NaN,NaN,150.1955719,-20.102314,2113832.161
"U/N Reef (20-121)",NaN,NaN,NaN,150.3946228,-20.08385849,258317.386
"U/N Reef (20-122)",NaN,NaN,NaN,150.4666748,-20.07352638,82343.99916
"U/N Reef (20-199)",NaN,NaN,NaN,150.84608459,-20.4727478,220203.5193
"U/N Reef (20-200)",NaN,NaN,NaN,150.60098267,-20.51828766,81249901.24
"U/N Reef (20-201)",NaN,NaN,NaN,150.71725464,-20.48584747,1551659.956
"U/N Reef (20-202)",NaN,NaN,NaN,150.82945251,-20.49589348,738240.8763
"Defiance (Dalys) Island Reef (20-203)",NaN,NaN,NaN,148.81898499,-20.50341606,74954.63418
"Defiance Reefs (North) (20-204a)",NaN,NaN,NaN,148.80897522,-20.5093708,21716.91168
"Anchorsmith Reef (20-241)",NaN,NaN,NaN,149.06381226,-20.61575127,81049.44631
"Blackcombe Reef (20-242)",NaN,NaN,NaN,149.18630981,-20.60095024,253585.7169
"Anvil Reef (20-243)",NaN,NaN,NaN,149.07249451,-20.62575722,43462.32959
"Carondelet Reef (20-244)",NaN,NaN,NaN,149.18162537,-20.61571884,130939.2219
"Pentecost Reef (20-085)",NaN,NaN,NaN,149.02851868,-20.39909172,300813.4519
"U/N Reef (20-123)",NaN,NaN,NaN,150.45010376,-20.07737732,192032.5023
"U/N Reef (20-124)",NaN,NaN,NaN,150.48168945,-20.08843803,127999.3461
"U/N Reef (20-125)",NaN,NaN,NaN,150.42700195,-20.12101555,5435218.479
"U/N Reef (20-126)",NaN,NaN,NaN,150.3855896,-20.15007591,23795864.82
"Bugatti Reef (20-127)",NaN,NaN,NaN,150.31651306,-20.10089111,29558823.97
"Callum Shoal (20-1271)",NaN,NaN,NaN,149.48223877,-20.14398956,18210283
"Defiance Reefs (South) (20-204b)",NaN,NaN,NaN,148.8079834,-20.51429367,49199.99576
"U/N Reef (20-205)",NaN,NaN,NaN,148.92861938,-20.52831459,114653.2515
"Ripple Rocks Reef (20-206)",NaN,NaN,NaN,148.9360199,-20.52799606,20486.57053
"Blacksmith Reef (20-245)",NaN,NaN,NaN,149.07106018,-20.64455032,61968.3039
"Hammer Reef (20-246)",NaN,NaN,NaN,149.0617981,-20.64608002,132620.3364
"Cole Island Reef (20-086)",NaN,NaN,NaN,149.00692749,-20.42291832,213720.2645
"Edgell Reefs (No 4) (20-128)",NaN,NaN,NaN,150.00967407,-20.12045288,25660887.55
"Henderson Reefs (20-129)",NaN,NaN,NaN,150.07229614,-20.18974113,116492724.6
"U/N Reef (20-130)",NaN,NaN,NaN,150.36907959,-20.17415047,1930092.891
"U/N Reef (20-131)",NaN,NaN,NaN,150.4460144,-20.14126396,12837469.82
"Cape Rock Reef (20-207)",NaN,NaN,NaN,148.92578125,-20.54163551,5748.539027
"North Repulse Reef (20-208)",NaN,NaN,NaN,148.86227417,-20.58167458,117786.8137
"Ladysmith Reef (20-247)",NaN,NaN,NaN,149.08822632,-20.66256714,16630.84318
"Locksmith Reef (20-248)",NaN,NaN,NaN,149.15402222,-20.65238762,18187.00001
"Geranium Shoal (20-249)",NaN,NaN,NaN,149.22662354,-20.64629173,206685.1683
"Bellows Reef (20-250)",NaN,NaN,NaN,149.07073975,-20.66367722,12224.02445
"Forge Reef (20-251)",NaN,NaN,NaN,149.09495544,-20.67349815,426613.8193
"Farrier Reef (20-252)",NaN,NaN,NaN,149.14103699,-20.67612839,74067.63337
"Anne Island Reef (20-087)",NaN,NaN,NaN,149.0161438,-20.42101097,48036.98545
"Jester Reef (20-088)",NaN,NaN,NaN,149.07202148,-20.14357948,11615.46443
"U/N Reef (20-132)",NaN,NaN,NaN,150.47200012,-20.19290543,52094221.63
"East Repulse Reef (20-209)",NaN,NaN,NaN,148.8772583,-20.59887123,359669.6495
"South Repulse Reef (20-210)",NaN,NaN,NaN,148.86727905,-20.6115799,421813.2685
"U/N Reef (20-211)",NaN,NaN,NaN,148.72213745,-20.62801933,654248.7401
"U/N Reef (20-212)",NaN,NaN,NaN,148.73126221,-20.64644432,139139.461
"Gould Island Reef (20-213)",NaN,NaN,NaN,148.76011658,-20.67201614,172084.9772
"Linne Island Reef (No 1) (20-253a)",NaN,NaN,NaN,149.18939209,-20.6765728,120310.7847
"Linne Island Reef (No 2) (20-253b)",NaN,NaN,NaN,149.18531799,-20.68871498,116978.0666
"Linne Island Reef (No 3) (20-253c)",NaN,NaN,NaN,149.18222046,-20.68222618,110328.2313
"Linne Island Reef (No 4) (20-253d)",NaN,NaN,NaN,149.17678833,-20.67643547,82280.9876
"Deloraine Reef (20-089)",NaN,NaN,NaN,149.07093811,-20.1554451,472831.842
"Hunt Reef (20-134)",NaN,NaN,NaN,150.10327148,-20.29578018,36624974.28
"Robertson Reefs (No 1) (20-135)",NaN,NaN,NaN,150.1325531,-20.3427887,9186047.167
"Robertson Reefs (No 2) (20-136)",NaN,NaN,NaN,150.06768799,-20.34972763,6307080.825
"Midge Reef (20-214)",NaN,NaN,NaN,148.75862122,-20.68675995,181520.5512
"U/N Reef (20-215)",NaN,NaN,NaN,148.74020386,-20.69613647,258830.4427
"U/N Reef (20-216)",NaN,NaN,NaN,148.77799988,-20.72959518,272880.0095
"U/N Reef (20-217)",NaN,NaN,NaN,148.79269409,-20.75107956,264316.57
"U/N Reef (20-218)",NaN,NaN,NaN,148.79478455,-20.76698875,458689.4604
"Cave Reef (20-219a)",NaN,NaN,NaN,148.854599,-20.78241348,35775.0572
"Tinsmith Reef (20-254)",NaN,NaN,NaN,149.20103455,-20.6994648,299693.9074
"Solder Reef (20-255)",NaN,NaN,NaN,149.20654297,-20.69828606,98440.02496
"U/N Reef (20-257a)",NaN,NaN,NaN,149.14151001,-20.70630074,48479.0322
"Lindeman Island Reef (No 1) (20-090a)",NaN,NaN,NaN,149.03153992,-20.43171692,727217.5352
"Lindeman Island Reef (No 2) (20-090b)",NaN,NaN,NaN,149.02880859,-20.4457798,170518.0167
"Lindeman Island Reef (No 3) (20-090c)",NaN,NaN,NaN,149.05099487,-20.45573807,548014.3039
"Lindeman Island Reef (No 4) (20-090d)",NaN,NaN,NaN,149.0423584,-20.43645477,203084.9482
"Robertson Reefs (No 3) (20-137)",NaN,NaN,NaN,150.09606934,-20.34886932,3271844.244
"Bax Reef (20-138)",NaN,NaN,NaN,150.19795227,-20.34207344,62260649.44
"Robertson Reefs (No 4) (20-139)",NaN,NaN,NaN,150.07333374,-20.36850166,381463.8445
"Nixon Reef (20-140)",NaN,NaN,NaN,150.12530518,-20.40136719,1380682.402
"U/N Reef (20-141)",NaN,NaN,NaN,150.20149231,-20.40709114,616866.2207
"Pigeon Reef (20-219b)",NaN,NaN,NaN,148.84622192,-20.7902813,4000133.512
"High Islands Reef (North) (20-220)",NaN,NaN,NaN,148.8795929,-20.79493523,141850.0038
"Ingot Island Reef (20-257b)",NaN,NaN,NaN,149.13955688,-20.71051025,154320.8867
"Specie Shoal (20-258)",NaN,NaN,NaN,149.15490723,-20.72322655,152528.8197
"Io Reef (20-259)",NaN,NaN,NaN,149.12745667,-20.6935215,9971.204047
"Bullion Rocks Reef (20-260)",NaN,NaN,NaN,149.14888,-20.73909187,115488.2328
"Coffin Reef (20-261)",NaN,NaN,NaN,149.23240662,-20.73248672,98709.65947
"Lindeman Island Reef (No 5) (20-090e)",NaN,NaN,NaN,149.05807495,-20.44671249,138889.7537
"Baynham Reef (20-091)",NaN,NaN,NaN,149.10198975,-20.43533134,36184.95015
"Sidney Reef (20-092)",NaN,NaN,NaN,149.01005554,-20.44887733,9132.967848
"U/N Reef (20-142)",NaN,NaN,NaN,150.23667908,-20.40214539,2176224.516
"U/N Reef (20-143)",NaN,NaN,NaN,150.24058533,-20.44607544,1412431.132
"Cannan Reef (20-144)",0.075098814229249,0,0.826086956521739,150.15145874,-20.48106194,2175150.538
"Packer Reefs (20-145)",0.0034965034965035,0,0.0384615384615385,150.20411682,-20.47503471,2799328.727
"Boulton Reef (20-146)",NaN,NaN,NaN,150.2905426,-20.46800613,20654216.14
"U/N Reef (20-147)",NaN,NaN,NaN,150.54693604,-20.03048134,681517.9153
"High Islands Reef (South) (20-221)",NaN,NaN,NaN,148.87231445,-20.80475426,337335.3138
"Carpet Snake Reef (20-222)",NaN,NaN,NaN,148.84204102,-20.82444191,401960.6589
"Low Rock Reef (20-223)",NaN,NaN,NaN,148.88117981,-20.82216644,137666.1584
"Croaker Reef (20-224)",NaN,NaN,NaN,148.9004364,-20.82066154,340130.333
"Wigton Island Reef (No 1) (20-262a)",NaN,NaN,NaN,149.46981812,-20.74207306,538640.3605
"Wigton Island Reef (No 2) (20-262b)",NaN,NaN,NaN,149.48461914,-20.74032211,256783.5344
"Silloth Reef (20-263)",NaN,NaN,NaN,149.43582153,-20.76638222,707501.1026
"Allonby Reef (20-264)",NaN,NaN,NaN,149.16169739,-20.7523632,241433.1958
"Comston Reef (20-093)",NaN,NaN,NaN,149.10635376,-20.46368217,102783.6619
"U/N Reef (20-148)",NaN,NaN,NaN,150.50775146,-20.07274246,575732.7697
"U/N Reef (20-149)",NaN,NaN,NaN,150.50328064,-20.08463478,363863.6303
"U/N Reef (20-150)",NaN,NaN,NaN,150.59725952,-20.06940842,109527.8815
"U/N Reef (20-151)",NaN,NaN,NaN,150.55441284,-20.07543945,135962.3492
"U/N Reef (20-152)",NaN,NaN,NaN,150.63119507,-20.08014488,315766.9553
"U/N Reef (20-153)",NaN,NaN,NaN,150.51235962,-20.09500122,367354.8043
"U/N Reef (20-154)",NaN,NaN,NaN,150.49714661,-20.10693741,375118.765
"U/N Reef (20-155)",NaN,NaN,NaN,150.5774231,-20.10307503,1604162.859
"U/N Reef (20-156)",NaN,NaN,NaN,150.64422607,-20.12529755,4375667.709
"U/N Reef (20-157)",NaN,NaN,NaN,150.69058228,-20.14086533,169212.4962
"U/N Reef (20-158)",NaN,NaN,NaN,150.52101135,-20.1621685,165092.9336
"U/N Reef (20-159)",NaN,NaN,NaN,150.73529053,-20.16459656,259932.0931
"U/N Reef (20-160)",NaN,NaN,NaN,150.65863037,-20.16599655,316292.6918
"Rabbit Reef (20-225)",NaN,NaN,NaN,148.8966217,-20.82802773,244012.2154
"Fish Reef (20-226)",NaN,NaN,NaN,148.92710876,-20.84161949,202156.107
"Maryport Reef (20-266)",NaN,NaN,NaN,149.27145386,-20.75952339,48536.63221
"Edgell Rock Reef (20-267)",NaN,NaN,NaN,149.27059937,-20.76460838,35915.90061
"Baxendell Shoal (20-268)",NaN,NaN,NaN,149.25952148,-20.77329445,730666.4247
"Cockermouth Reef (20-269)",NaN,NaN,NaN,149.39753723,-20.77874756,1876294.888
"Seaforth Reef (20-095)",NaN,NaN,NaN,149.03579712,-20.46988106,159396.2143
"Mansell Reef (20-096)",NaN,NaN,NaN,149.12617493,-20.47132492,291701.6644
"U/N Reef (20-161)",NaN,NaN,NaN,150.53547668,-20.17991257,415157.2941
"U/N Reef (20-162)",NaN,NaN,NaN,150.62620544,-20.19049072,157202.6459
"U/N Reef (20-163)",NaN,NaN,NaN,150.56065369,-20.20084381,1344966.387
"U/N Reef (20-164)",NaN,NaN,NaN,150.6434021,-20.20532227,166355.5492
"U/N Reef (20-165)",NaN,NaN,NaN,150.71035767,-20.20387077,1669231.149
"U/N Reef (20-166)",NaN,NaN,NaN,150.54788208,-20.22480011,4324077.698
"Mausoleum Reef (20-227)",NaN,NaN,NaN,148.93980408,-20.86069298,143385.5608
"Newry Reef (20-228)",NaN,NaN,NaN,148.91867065,-20.84611511,87547.20927
"Carlisle Reef (20-270a)",NaN,NaN,NaN,149.28140259,-20.8011837,3276421.095
"Brush Island Reef (20-098)",NaN,NaN,NaN,149.05448914,-20.48566628,23788.00963
"Little Lindeman Reef (20-099)",NaN,NaN,NaN,149.03184509,-20.4222908,69226.55203
"U/N Reef (20-167)",NaN,NaN,NaN,150.51272583,-20.2592411,31632744.15
"U/N Reef (20-168)",NaN,NaN,NaN,150.65402222,-20.23065948,518361.9062
"U/N Reef (20-170)",NaN,NaN,NaN,150.74523926,-20.24120331,1149915.765
"U/N Reef (20-171)",NaN,NaN,NaN,150.76490784,-20.2290287,967276.974
"Red Cliff Islands Reef (20-229)",NaN,NaN,NaN,148.9598999,-20.87089729,1120710.309
"U/N Reef (20-230)",NaN,NaN,NaN,148.99145508,-20.89143181,822402.3286
"Brampton Reef (20-270b)",NaN,NaN,NaN,149.26695251,-20.81618309,2153806.385
"Bolton Shoal (20-272)",NaN,NaN,NaN,149.28140259,-20.84342575,162124.0393
"Fantome Rocks (20-273)",NaN,NaN,NaN,149.24380493,-20.86051369,835338.122
"U/N Reef (20-274)",NaN,NaN,NaN,149.03320313,-20.89855385,854503.8423
"Wedge Island Reef (20-275)",NaN,NaN,NaN,149.05889893,-20.91724777,226878.7575
"Hyde Rock Reef (20-276)",NaN,NaN,NaN,149.35505676,-20.91358185,102016.4006
"Triangle Island Reef (20-100)",NaN,NaN,NaN,149.11103821,-20.49005127,46830.68139
"Yellow Rock Reef (20-101)",NaN,NaN,NaN,149.05995178,-20.47400475,23031.55457
"Shaw Island Reef (No 1) (20-102a)",NaN,NaN,NaN,149.08085632,-20.43684769,312548.6875
"U/N Reef (20-172)",NaN,NaN,NaN,150.55963135,-20.28167725,18211717.12
"U/N Reef (20-173)",NaN,NaN,NaN,150.71105957,-20.25681114,86062.69804
"U/N Reef (20-174)",NaN,NaN,NaN,150.64257813,-20.27525139,110890.3185
"U/N Reef (20-175)",NaN,NaN,NaN,150.74005127,-20.25927925,352090.1291
"U/N Reef (20-176)",NaN,NaN,NaN,150.73773193,-20.27890587,700593.3863
"U/N Reef (20-177)",NaN,NaN,NaN,150.7565918,-20.26915741,167617.737
"U/N Reef (20-178)",NaN,NaN,NaN,150.74182129,-20.30322075,231960.9204
"Volskow Reef (20-231)",NaN,NaN,NaN,149.08943176,-20.50634384,14616.73244
"Keyser Reef (20-232)",NaN,NaN,NaN,149.0846405,-20.52236366,243143.944
"Keswick Island Reef (No 1) (20-277a)",NaN,NaN,NaN,149.39135742,-20.91011047,589572.6379
"Keswick Island Reef (No 2) (20-277b)",NaN,NaN,NaN,149.40087891,-20.91851234,429939.4384
"Keswick Island Reef (No 3) (20-277c)",NaN,NaN,NaN,149.41296387,-20.92150688,385771.9591
"St Bees Island Reef (No 1) (20-279a)",NaN,NaN,NaN,149.43656921,-20.90406036,348995.2301
"Shaw Island Reef (No 2) (20-102b)",NaN,NaN,NaN,149.07991028,-20.45842361,301608.6437
"Shaw Island Reef (No 3) (20-102c)",NaN,NaN,NaN,149.07347107,-20.47439384,514827.8511
