modelNameMod2,filePathMod2,hydroModelMod2,settlementRadiusMod2,precompPeriodMod2,dateMod2,spawningSeasonMod2,yearMod2,monthDayMod2,mod1IndMod2,mod2IndMod2,dayMod2,spawningSeasonYearMod2
conMat_SLIM_1km_compSurvTc12_20200128,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20200128.mat,SLIM,1,12,20200128,2019-20,2020,0128,110,110,59,2019
conMat_SLIM_1km_compSurvTc15_20191201,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20191201.mat,SLIM,1,15,20191201,2019-20,2019,1201,111,111,1,2019
conMat_SLIM_1km_compSurvTc15_20191207,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20191207.mat,SLIM,1,15,20191207,2019-20,2019,1207,112,112,7,2019
conMat_SLIM_1km_compSurvTc15_20191214,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20191214.mat,SLIM,1,15,20191214,2019-20,2019,1214,113,113,14,2019
conMat_SLIM_1km_compSurvTc15_20191221,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20191221.mat,SLIM,1,15,20191221,2019-20,2019,1221,114,114,21,2019
conMat_SLIM_1km_compSurvTc15_20191228,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20191228.mat,SLIM,1,15,20191228,2019-20,2019,1228,115,115,28,2019
conMat_SLIM_1km_compSurvTc15_20200101,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20200101.mat,SLIM,1,15,20200101,2019-20,2020,0101,116,116,32,2019
conMat_SLIM_1km_compSurvTc15_20200107,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20200107.mat,SLIM,1,15,20200107,2019-20,2020,0107,117,117,38,2019
conMat_SLIM_1km_compSurvTc15_20200114,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20200114.mat,SLIM,1,15,20200114,2019-20,2020,0114,118,118,45,2019
conMat_SLIM_1km_compSurvTc15_20200121,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20200121.mat,SLIM,1,15,20200121,2019-20,2020,0121,119,119,52,2019
conMat_SLIM_1km_compSurvTc15_20200128,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20200128.mat,SLIM,1,15,20200128,2019-20,2020,0128,120,120,59,2019
conMat_SLIM_0p5km_compSurvTc9_20201201,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20201201.mat,SLIM,0.5,9,20201201,2020-21,2020,1201,121,121,1,2020
conMat_SLIM_0p5km_compSurvTc9_20201207,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20201207.mat,SLIM,0.5,9,20201207,2020-21,2020,1207,122,122,7,2020
conMat_SLIM_0p5km_compSurvTc9_20201214,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20201214.mat,SLIM,0.5,9,20201214,2020-21,2020,1214,123,123,14,2020
conMat_SLIM_0p5km_compSurvTc9_20201221,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20201221.mat,SLIM,0.5,9,20201221,2020-21,2020,1221,124,124,21,2020
conMat_SLIM_0p5km_compSurvTc9_20201228,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20201228.mat,SLIM,0.5,9,20201228,2020-21,2020,1228,125,125,28,2020
conMat_SLIM_0p5km_compSurvTc9_20210101,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20210101.mat,SLIM,0.5,9,20210101,2020-21,2021,0101,126,126,32,2020
conMat_SLIM_0p5km_compSurvTc9_20210107,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20210107.mat,SLIM,0.5,9,20210107,2020-21,2021,0107,127,127,38,2020
conMat_SLIM_0p5km_compSurvTc9_20210114,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20210114.mat,SLIM,0.5,9,20210114,2020-21,2021,0114,128,128,45,2020
conMat_SLIM_0p5km_compSurvTc9_20210121,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20210121.mat,SLIM,0.5,9,20210121,2020-21,2021,0121,129,129,52,2020
conMat_SLIM_0p5km_compSurvTc9_20210128,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20210128.mat,SLIM,0.5,9,20210128,2020-21,2021,0128,130,130,59,2020
conMat_SLIM_0p5km_compSurvTc12_20201201,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20201201.mat,SLIM,0.5,12,20201201,2020-21,2020,1201,131,131,1,2020
conMat_SLIM_0p5km_compSurvTc12_20201207,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20201207.mat,SLIM,0.5,12,20201207,2020-21,2020,1207,132,132,7,2020
conMat_SLIM_0p5km_compSurvTc12_20201214,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20201214.mat,SLIM,0.5,12,20201214,2020-21,2020,1214,133,133,14,2020
conMat_SLIM_0p5km_compSurvTc12_20201221,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20201221.mat,SLIM,0.5,12,20201221,2020-21,2020,1221,134,134,21,2020
conMat_SLIM_0p5km_compSurvTc12_20201228,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20201228.mat,SLIM,0.5,12,20201228,2020-21,2020,1228,135,135,28,2020
conMat_SLIM_0p5km_compSurvTc12_20210101,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20210101.mat,SLIM,0.5,12,20210101,2020-21,2021,0101,136,136,32,2020
conMat_SLIM_0p5km_compSurvTc12_20210107,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20210107.mat,SLIM,0.5,12,20210107,2020-21,2021,0107,137,137,38,2020
conMat_SLIM_0p5km_compSurvTc12_20210114,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20210114.mat,SLIM,0.5,12,20210114,2020-21,2021,0114,138,138,45,2020
conMat_SLIM_0p5km_compSurvTc12_20210121,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20210121.mat,SLIM,0.5,12,20210121,2020-21,2021,0121,139,139,52,2020
conMat_SLIM_0p5km_compSurvTc12_20210128,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20210128.mat,SLIM,0.5,12,20210128,2020-21,2021,0128,140,140,59,2020
conMat_SLIM_0p5km_compSurvTc15_20201201,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20201201.mat,SLIM,0.5,15,20201201,2020-21,2020,1201,141,141,1,2020
conMat_SLIM_0p5km_compSurvTc15_20201207,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20201207.mat,SLIM,0.5,15,20201207,2020-21,2020,1207,142,142,7,2020
conMat_SLIM_0p5km_compSurvTc15_20201214,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20201214.mat,SLIM,0.5,15,20201214,2020-21,2020,1214,143,143,14,2020
conMat_SLIM_0p5km_compSurvTc15_20201221,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20201221.mat,SLIM,0.5,15,20201221,2020-21,2020,1221,144,144,21,2020
conMat_SLIM_0p5km_compSurvTc15_20201228,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20201228.mat,SLIM,0.5,15,20201228,2020-21,2020,1228,145,145,28,2020
conMat_SLIM_0p5km_compSurvTc15_20210101,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20210101.mat,SLIM,0.5,15,20210101,2020-21,2021,0101,146,146,32,2020
conMat_SLIM_0p5km_compSurvTc15_20210107,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20210107.mat,SLIM,0.5,15,20210107,2020-21,2021,0107,147,147,38,2020
conMat_SLIM_0p5km_compSurvTc15_20210114,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20210114.mat,SLIM,0.5,15,20210114,2020-21,2021,0114,148,148,45,2020
conMat_SLIM_0p5km_compSurvTc15_20210121,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20210121.mat,SLIM,0.5,15,20210121,2020-21,2021,0121,149,149,52,2020
conMat_SLIM_0p5km_compSurvTc15_20210128,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20210128.mat,SLIM,0.5,15,20210128,2020-21,2021,0128,150,150,59,2020
conMat_SLIM_1km_compSurvTc9_20201201,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20201201.mat,SLIM,1,9,20201201,2020-21,2020,1201,151,151,1,2020
conMat_SLIM_1km_compSurvTc9_20201207,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20201207.mat,SLIM,1,9,20201207,2020-21,2020,1207,152,152,7,2020
conMat_SLIM_1km_compSurvTc9_20201214,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20201214.mat,SLIM,1,9,20201214,2020-21,2020,1214,153,153,14,2020
conMat_SLIM_1km_compSurvTc9_20201221,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20201221.mat,SLIM,1,9,20201221,2020-21,2020,1221,154,154,21,2020
conMat_SLIM_1km_compSurvTc9_20201228,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20201228.mat,SLIM,1,9,20201228,2020-21,2020,1228,155,155,28,2020
conMat_SLIM_1km_compSurvTc9_20210101,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20210101.mat,SLIM,1,9,20210101,2020-21,2021,0101,156,156,32,2020
conMat_SLIM_1km_compSurvTc9_20210107,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20210107.mat,SLIM,1,9,20210107,2020-21,2021,0107,157,157,38,2020
conMat_SLIM_1km_compSurvTc9_20210114,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20210114.mat,SLIM,1,9,20210114,2020-21,2021,0114,158,158,45,2020
conMat_SLIM_1km_compSurvTc9_20210121,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20210121.mat,SLIM,1,9,20210121,2020-21,2021,0121,159,159,52,2020
conMat_SLIM_1km_compSurvTc9_20210128,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20210128.mat,SLIM,1,9,20210128,2020-21,2021,0128,160,160,59,2020
conMat_SLIM_1km_compSurvTc12_20201201,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20201201.mat,SLIM,1,12,20201201,2020-21,2020,1201,161,161,1,2020
conMat_SLIM_1km_compSurvTc12_20201207,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20201207.mat,SLIM,1,12,20201207,2020-21,2020,1207,162,162,7,2020
conMat_SLIM_1km_compSurvTc12_20201214,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20201214.mat,SLIM,1,12,20201214,2020-21,2020,1214,163,163,14,2020
conMat_SLIM_1km_compSurvTc12_20201221,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20201221.mat,SLIM,1,12,20201221,2020-21,2020,1221,164,164,21,2020
conMat_SLIM_1km_compSurvTc12_20201228,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20201228.mat,SLIM,1,12,20201228,2020-21,2020,1228,165,165,28,2020
conMat_SLIM_1km_compSurvTc12_20210101,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20210101.mat,SLIM,1,12,20210101,2020-21,2021,0101,166,166,32,2020
conMat_SLIM_1km_compSurvTc12_20210107,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20210107.mat,SLIM,1,12,20210107,2020-21,2021,0107,167,167,38,2020
conMat_SLIM_1km_compSurvTc12_20210114,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20210114.mat,SLIM,1,12,20210114,2020-21,2021,0114,168,168,45,2020
conMat_SLIM_1km_compSurvTc12_20210121,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20210121.mat,SLIM,1,12,20210121,2020-21,2021,0121,169,169,52,2020
conMat_SLIM_1km_compSurvTc12_20210128,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20210128.mat,SLIM,1,12,20210128,2020-21,2021,0128,170,170,59,2020
conMat_SLIM_1km_compSurvTc15_20201201,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20201201.mat,SLIM,1,15,20201201,2020-21,2020,1201,171,171,1,2020
conMat_SLIM_1km_compSurvTc15_20201207,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20201207.mat,SLIM,1,15,20201207,2020-21,2020,1207,172,172,7,2020
conMat_SLIM_1km_compSurvTc15_20201214,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20201214.mat,SLIM,1,15,20201214,2020-21,2020,1214,173,173,14,2020
conMat_SLIM_1km_compSurvTc15_20201221,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20201221.mat,SLIM,1,15,20201221,2020-21,2020,1221,174,174,21,2020
conMat_SLIM_1km_compSurvTc15_20201228,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20201228.mat,SLIM,1,15,20201228,2020-21,2020,1228,175,175,28,2020
conMat_SLIM_1km_compSurvTc15_20210101,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20210101.mat,SLIM,1,15,20210101,2020-21,2021,0101,176,176,32,2020
conMat_SLIM_1km_compSurvTc15_20210107,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20210107.mat,SLIM,1,15,20210107,2020-21,2021,0107,177,177,38,2020
conMat_SLIM_1km_compSurvTc15_20210114,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20210114.mat,SLIM,1,15,20210114,2020-21,2021,0114,178,178,45,2020
conMat_SLIM_1km_compSurvTc15_20210121,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20210121.mat,SLIM,1,15,20210121,2020-21,2021,0121,179,179,52,2020
conMat_SLIM_1km_compSurvTc15_20210128,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc15/conMat_SLIM_1km_compSurvTc15_20210128.mat,SLIM,1,15,20210128,2020-21,2021,0128,180,180,59,2020
conMat_SLIM_0p5km_compSurvTc9_20211201,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20211201.mat,SLIM,0.5,9,20211201,2021-22,2021,1201,181,181,1,2021
conMat_SLIM_0p5km_compSurvTc9_20211207,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20211207.mat,SLIM,0.5,9,20211207,2021-22,2021,1207,182,182,7,2021
conMat_SLIM_0p5km_compSurvTc9_20211214,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20211214.mat,SLIM,0.5,9,20211214,2021-22,2021,1214,183,183,14,2021
conMat_SLIM_0p5km_compSurvTc9_20211221,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20211221.mat,SLIM,0.5,9,20211221,2021-22,2021,1221,184,184,21,2021
conMat_SLIM_0p5km_compSurvTc9_20211228,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20211228.mat,SLIM,0.5,9,20211228,2021-22,2021,1228,185,185,28,2021
conMat_SLIM_0p5km_compSurvTc9_20220101,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20220101.mat,SLIM,0.5,9,20220101,2021-22,2022,0101,186,186,32,2021
conMat_SLIM_0p5km_compSurvTc9_20220107,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20220107.mat,SLIM,0.5,9,20220107,2021-22,2022,0107,187,187,38,2021
conMat_SLIM_0p5km_compSurvTc9_20220114,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20220114.mat,SLIM,0.5,9,20220114,2021-22,2022,0114,188,188,45,2021
conMat_SLIM_0p5km_compSurvTc9_20220121,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20220121.mat,SLIM,0.5,9,20220121,2021-22,2022,0121,189,189,52,2021
conMat_SLIM_0p5km_compSurvTc9_20220128,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvAll/conMat_SLIM_0p5km_compSurvAll_20220128.mat,SLIM,0.5,9,20220128,2021-22,2022,0128,190,190,59,2021
conMat_SLIM_0p5km_compSurvTc12_20211201,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20211201.mat,SLIM,0.5,12,20211201,2021-22,2021,1201,191,191,1,2021
conMat_SLIM_0p5km_compSurvTc12_20211207,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20211207.mat,SLIM,0.5,12,20211207,2021-22,2021,1207,192,192,7,2021
conMat_SLIM_0p5km_compSurvTc12_20211214,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20211214.mat,SLIM,0.5,12,20211214,2021-22,2021,1214,193,193,14,2021
conMat_SLIM_0p5km_compSurvTc12_20211221,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20211221.mat,SLIM,0.5,12,20211221,2021-22,2021,1221,194,194,21,2021
conMat_SLIM_0p5km_compSurvTc12_20211228,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20211228.mat,SLIM,0.5,12,20211228,2021-22,2021,1228,195,195,28,2021
conMat_SLIM_0p5km_compSurvTc12_20220101,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20220101.mat,SLIM,0.5,12,20220101,2021-22,2022,0101,196,196,32,2021
conMat_SLIM_0p5km_compSurvTc12_20220107,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20220107.mat,SLIM,0.5,12,20220107,2021-22,2022,0107,197,197,38,2021
conMat_SLIM_0p5km_compSurvTc12_20220114,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20220114.mat,SLIM,0.5,12,20220114,2021-22,2022,0114,198,198,45,2021
conMat_SLIM_0p5km_compSurvTc12_20220121,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20220121.mat,SLIM,0.5,12,20220121,2021-22,2022,0121,199,199,52,2021
conMat_SLIM_0p5km_compSurvTc12_20220128,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc12/conMat_SLIM_0p5km_compSurvTc12_20220128.mat,SLIM,0.5,12,20220128,2021-22,2022,0128,200,200,59,2021
conMat_SLIM_0p5km_compSurvTc15_20211201,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20211201.mat,SLIM,0.5,15,20211201,2021-22,2021,1201,201,201,1,2021
conMat_SLIM_0p5km_compSurvTc15_20211207,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20211207.mat,SLIM,0.5,15,20211207,2021-22,2021,1207,202,202,7,2021
conMat_SLIM_0p5km_compSurvTc15_20211214,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20211214.mat,SLIM,0.5,15,20211214,2021-22,2021,1214,203,203,14,2021
conMat_SLIM_0p5km_compSurvTc15_20211221,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20211221.mat,SLIM,0.5,15,20211221,2021-22,2021,1221,204,204,21,2021
conMat_SLIM_0p5km_compSurvTc15_20211228,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20211228.mat,SLIM,0.5,15,20211228,2021-22,2021,1228,205,205,28,2021
conMat_SLIM_0p5km_compSurvTc15_20220101,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20220101.mat,SLIM,0.5,15,20220101,2021-22,2022,0101,206,206,32,2021
conMat_SLIM_0p5km_compSurvTc15_20220107,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20220107.mat,SLIM,0.5,15,20220107,2021-22,2022,0107,207,207,38,2021
conMat_SLIM_0p5km_compSurvTc15_20220114,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20220114.mat,SLIM,0.5,15,20220114,2021-22,2022,0114,208,208,45,2021
conMat_SLIM_0p5km_compSurvTc15_20220121,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20220121.mat,SLIM,0.5,15,20220121,2021-22,2022,0121,209,209,52,2021
conMat_SLIM_0p5km_compSurvTc15_20220128,../Data/connectivityMats/SLIM/enlargeDist0p5km/compSurvTc15/conMat_SLIM_0p5km_compSurvTc15_20220128.mat,SLIM,0.5,15,20220128,2021-22,2022,0128,210,210,59,2021
conMat_SLIM_1km_compSurvTc9_20211201,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20211201.mat,SLIM,1,9,20211201,2021-22,2021,1201,211,211,1,2021
conMat_SLIM_1km_compSurvTc9_20211207,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20211207.mat,SLIM,1,9,20211207,2021-22,2021,1207,212,212,7,2021
conMat_SLIM_1km_compSurvTc9_20211214,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20211214.mat,SLIM,1,9,20211214,2021-22,2021,1214,213,213,14,2021
conMat_SLIM_1km_compSurvTc9_20211221,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20211221.mat,SLIM,1,9,20211221,2021-22,2021,1221,214,214,21,2021
conMat_SLIM_1km_compSurvTc9_20211228,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20211228.mat,SLIM,1,9,20211228,2021-22,2021,1228,215,215,28,2021
conMat_SLIM_1km_compSurvTc9_20220101,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20220101.mat,SLIM,1,9,20220101,2021-22,2022,0101,216,216,32,2021
conMat_SLIM_1km_compSurvTc9_20220107,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20220107.mat,SLIM,1,9,20220107,2021-22,2022,0107,217,217,38,2021
conMat_SLIM_1km_compSurvTc9_20220114,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20220114.mat,SLIM,1,9,20220114,2021-22,2022,0114,218,218,45,2021
conMat_SLIM_1km_compSurvTc9_20220121,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20220121.mat,SLIM,1,9,20220121,2021-22,2022,0121,219,219,52,2021
conMat_SLIM_1km_compSurvTc9_20220128,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvAll/conMat_SLIM_1km_compSurvAll_20220128.mat,SLIM,1,9,20220128,2021-22,2022,0128,220,220,59,2021
conMat_SLIM_1km_compSurvTc12_20211201,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20211201.mat,SLIM,1,12,20211201,2021-22,2021,1201,221,221,1,2021
conMat_SLIM_1km_compSurvTc12_20211207,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20211207.mat,SLIM,1,12,20211207,2021-22,2021,1207,222,222,7,2021
conMat_SLIM_1km_compSurvTc12_20211214,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20211214.mat,SLIM,1,12,20211214,2021-22,2021,1214,223,223,14,2021
conMat_SLIM_1km_compSurvTc12_20211221,../Data/connectivityMats/SLIM/enlargeDist1km/compSurvTc12/conMat_SLIM_1km_compSurvTc12_20211221.mat,SLIM,1,12,20211221,2021-22,2021,1221,224,224,21,2021
