"reefName","cotsPerTowMean","cotsPerTowMedian","nObs","x","y","area"
"Downward Patches (No 2) (21-005b)",NaN,NaN,NaN,NaN,NaN,NaN
"Downward Patches (No 3) (21-005c)",NaN,NaN,NaN,NaN,NaN,NaN
"Downward Patches (No 4) (21-005d)",NaN,NaN,NaN,NaN,NaN,NaN
"Downward Patches (No 5) (21-005e)",NaN,NaN,NaN,NaN,NaN,NaN
"Downward Patches (No 6) (21-005f)",NaN,NaN,NaN,NaN,NaN,NaN
"Downward Patches (No 7) (21-005g)",NaN,NaN,NaN,NaN,NaN,NaN
"Dangerous Reef (21-006)",NaN,NaN,NaN,NaN,NaN,NaN
"Flat Top Reef (21-007)",NaN,NaN,NaN,NaN,NaN,NaN
"Chauvel Reefs (South) (20-308)",NaN,NaN,NaN,NaN,NaN,NaN
"Tern Reef (20-309)",2.44799484448952,0.0172413793103448,10,150.03265381,-20.90947533,3078293.992
"Bushy-Redbill Reef (20-310)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-397)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-398)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-399)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-400)",NaN,NaN,NaN,NaN,NaN,NaN
"Deliverance Bank (20-401)",NaN,NaN,NaN,NaN,NaN,NaN
"Sheriff Shoal (20-402)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-523)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-524)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-527)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-531)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-540)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-543)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-545)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-546)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-548)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-370d)",NaN,NaN,NaN,NaN,NaN,NaN
"Round Top Reef (21-009)",NaN,NaN,NaN,NaN,NaN,NaN
"Dudgeon Ledge (21-012)",NaN,NaN,NaN,NaN,NaN,NaN
"Hay Reef (21-013)",NaN,NaN,NaN,NaN,NaN,NaN
"Highwater Reef (21-014)",NaN,NaN,NaN,NaN,NaN,NaN
"Victor Reef (21-015)",NaN,NaN,NaN,NaN,NaN,NaN
"Coral Point Reef (21-016)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-018)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-311)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-312)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-313)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-314)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-315a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-315b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-315c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-316)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-317)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-318)",NaN,NaN,NaN,NaN,NaN,NaN
"Pigeon Reef (20-403)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-404)",NaN,NaN,NaN,NaN,NaN,NaN
"Coppersmith Reef (20-407)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-370c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-553)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-555)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-556)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-557)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-558)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-559)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-560)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-561)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-562)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-563)",NaN,NaN,NaN,NaN,NaN,NaN
"Freshwater Point Reef (21-019)",NaN,NaN,NaN,NaN,NaN,NaN
"Cullen Reef (21-020)",NaN,NaN,NaN,NaN,NaN,NaN
"Irving Island Reef (21-021)",NaN,NaN,NaN,NaN,NaN,NaN
"Phillips Reef (21-022)",NaN,NaN,NaN,NaN,NaN,NaN
"Taffy Reef (21-023)",NaN,NaN,NaN,NaN,NaN,NaN
"Glendower Point Reef (21-024)",NaN,NaN,NaN,NaN,NaN,NaN
"Penrith Reef (21-025)",0,0,5,149.89796448,-21.01667213,4112704.395
"U/N Reef (20-319)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-320)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-321)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-322)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-323)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-324)",NaN,NaN,NaN,NaN,NaN,NaN
"Plum Pudding Reef (20-409)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-410)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-411)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-412)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-564)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-565)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-566)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-567)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-568)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-569)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-570)",NaN,NaN,NaN,NaN,NaN,NaN
"Bailey Reef (21-026)",NaN,NaN,NaN,NaN,NaN,NaN
"Snare Peak Reef (21-027)",NaN,NaN,NaN,NaN,NaN,NaN
"Overfall Reef (21-029)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-325)",NaN,NaN,NaN,NaN,NaN,NaN
"Molar Reef (20-326)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-327)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-328a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-328b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-413)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-414)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-415)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-416)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-417)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-418)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-419)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-420)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-421)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-422)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-571)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-572)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-573)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-574)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-575)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-576)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-577)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-578)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-579)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-580)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-581)",NaN,NaN,NaN,NaN,NaN,NaN
"Prudhoe Island Reef (21-031)",NaN,NaN,NaN,NaN,NaN,NaN
"Prudhoe Shoal (21-032)",NaN,NaN,NaN,NaN,NaN,NaN
"Reid Reef (21-033)",NaN,NaN,NaN,NaN,NaN,NaN
"Double Island Reef (21-034)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-328c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-328d)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-328e)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-328f)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-329)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-330)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-331)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-332)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-333)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-334)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-423)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-424)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-425)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-426)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-427)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-428)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-429)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-430)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-431)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-432)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-582)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-583)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-585)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-586)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-587)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-588)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-589)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-590)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-591)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-592)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-593)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-594)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-595)",NaN,NaN,NaN,NaN,NaN,NaN
"Lloyd Shoal (21-035)",NaN,NaN,NaN,NaN,NaN,NaN
"Viscount Shoals (No 1) (21-036a)",NaN,NaN,NaN,NaN,NaN,NaN
"Viscount Shoals (No 2) (21-036b)",NaN,NaN,NaN,NaN,NaN,NaN
"Viscount Shoals (No 3) (21-036c)",NaN,NaN,NaN,NaN,NaN,NaN
"Renou Reef (21-037)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-335)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-336)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-337)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-338)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-433)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-434)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-435)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-436)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-437)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-438)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-439)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-440)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-441)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-442)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-443)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-596)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-597)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-598)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-599)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-600)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-601)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-602)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-603)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-604)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-605)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-607)",NaN,NaN,NaN,NaN,NaN,NaN
"Knight Reef (21-039)",NaN,NaN,NaN,NaN,NaN,NaN
"Minster Reef (21-040)",NaN,NaN,NaN,NaN,NaN,NaN
"Festing Shoal (21-041)",NaN,NaN,NaN,NaN,NaN,NaN
"Beaver Shoal (21-043)",NaN,NaN,NaN,NaN,NaN,NaN
"Beverlac Reef (21-044)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-339a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-339b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-340)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-341)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 1) (20-234a)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 2) (20-234b)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 3) (20-234c)",NaN,NaN,NaN,NaN,NaN,NaN
"St Bees Island Reef (No 2) (20-279b)",NaN,NaN,NaN,NaN,NaN,NaN
"St Bees Island Reef (No 3) (20-279c)",NaN,NaN,NaN,NaN,NaN,NaN
"Aspatria Reef (20-280)",NaN,NaN,NaN,NaN,NaN,NaN
"Wheatley Shoal (20-282)",NaN,NaN,NaN,NaN,NaN,NaN
"Flimby Shoal (20-283)",NaN,NaN,NaN,NaN,NaN,NaN
"Hesket Reef (20-284)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 5) (20-102i)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 6) (20-102e)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 7) (20-102f)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-184)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-185a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-185b)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 4) (20-234d)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 5) (20-234e)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 6) (20-234f)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 7) (20-234g)",NaN,NaN,NaN,NaN,NaN,NaN
"Green Reef (20-285)",NaN,NaN,NaN,NaN,NaN,NaN
"Parker Reef (20-286)",NaN,NaN,NaN,NaN,NaN,NaN
"Credlin Reefs (East) (20-287)",0.383513486259447,0,26,149.95120239,-20.54021454,12220228.66
"Credlin Reefs (West) (20-288)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 8) (20-102g)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 9) (20-102h)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 10) (20-102k)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 11) (20-102j)",NaN,NaN,NaN,NaN,NaN,NaN
"Shaw Island Reef (No 12) (20-102l)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-103)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-185c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-186)",NaN,NaN,NaN,NaN,NaN,NaN
"Muirhead Reef (20-187)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-188)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-189)",NaN,NaN,NaN,NaN,NaN,NaN
"Thomas Reef (No 8) (20-234h)",NaN,NaN,NaN,NaN,NaN,NaN
"Fairlight Reef (20-235)",NaN,NaN,NaN,NaN,NaN,NaN
"St Helen Reef (20-236)",NaN,NaN,NaN,NaN,NaN,NaN
"Goldsmith Island Reef (No 1) (20-237a)",NaN,NaN,NaN,NaN,NaN,NaN
"Goldsmith Island Reef (No 2) (20-237b)",NaN,NaN,NaN,NaN,NaN,NaN
"Calder Reef (20-289)",NaN,NaN,NaN,NaN,NaN,NaN
"Scawfell Reef (No 1) (20-290a)",NaN,NaN,NaN,NaN,NaN,NaN
"Scawfell Reef (No 2) (20-290b)",NaN,NaN,NaN,NaN,NaN,NaN
"Three Rocks Reef (20-291)",NaN,NaN,NaN,NaN,NaN,NaN
"Square Reef (20-105)",NaN,NaN,NaN,NaN,NaN,NaN
"Peta Patches (No 1) (20-106a)",NaN,NaN,NaN,NaN,NaN,NaN
"Peta Patches (No 2) (20-106b)",NaN,NaN,NaN,NaN,NaN,NaN
"Peta Patches (No 3) (20-106c)",NaN,NaN,NaN,NaN,NaN,NaN
"Peta Patches (No 4) (20-106d)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-107)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-108)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-109)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-190)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-191)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-192)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-193)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-194a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-194b)",NaN,NaN,NaN,NaN,NaN,NaN
"Goldsmith Island Reef (No 3) (20-237c)",NaN,NaN,NaN,NaN,NaN,NaN
"Goldsmith Island Reef (No 4) (20-237d)",NaN,NaN,NaN,NaN,NaN,NaN
"Goldsmith Island Reef (No 5) (20-237e)",NaN,NaN,NaN,NaN,NaN,NaN
"Goldsmith Island Reef (No 6) (20-237f)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-237g)",NaN,NaN,NaN,NaN,NaN,NaN
"Derwent Reef (20-292)",NaN,NaN,NaN,NaN,NaN,NaN
"Skull Rock Reef (20-293)",NaN,NaN,NaN,NaN,NaN,NaN
"(Little) Stevens Reef (20-294)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-110)",NaN,NaN,NaN,NaN,NaN,NaN
"Edgell Reefs (No 2) (20-111)",NaN,NaN,NaN,NaN,NaN,NaN
"Edgell Reefs (No 5) (20-112)",0,0,7,149.93690491,-20.13447762,12538300.53
"Ben Reef (20-113)",0,0,23,150.32034302,-20.0068779,751500.8152
"U/N Reef (20-114)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-194c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-195)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-196)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-197)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-511)",NaN,NaN,NaN,NaN,NaN,NaN
"Silversmith Reef (20-238)",NaN,NaN,NaN,NaN,NaN,NaN
"Pincer Reef (20-239)",NaN,NaN,NaN,NaN,NaN,NaN
"Teague Reef (20-082)",NaN,NaN,NaN,NaN,NaN,NaN
"Surprise Rock Reef (20-083)",NaN,NaN,NaN,NaN,NaN,NaN
"Little Bugatti (Wheatley) Reef (20-115)",NaN,NaN,NaN,NaN,NaN,NaN
"Edgell Reefs (No 1) (20-116)",NaN,NaN,NaN,NaN,NaN,NaN
"Edgell Reefs (No 3) (20-117)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-118)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-119)",NaN,NaN,NaN,NaN,NaN,NaN
"Wup Reef (20-120)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-121)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-122)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-199)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-200)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-201)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-202)",NaN,NaN,NaN,NaN,NaN,NaN
"Defiance (Dalys) Island Reef (20-203)",NaN,NaN,NaN,NaN,NaN,NaN
"Defiance Reefs (North) (20-204a)",NaN,NaN,NaN,NaN,NaN,NaN
"Anchorsmith Reef (20-241)",NaN,NaN,NaN,NaN,NaN,NaN
"Blackcombe Reef (20-242)",NaN,NaN,NaN,NaN,NaN,NaN
"Anvil Reef (20-243)",NaN,NaN,NaN,NaN,NaN,NaN
"Carondelet Reef (20-244)",NaN,NaN,NaN,NaN,NaN,NaN
"Pentecost Reef (20-085)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-123)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-124)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-125)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-126)",NaN,NaN,NaN,NaN,NaN,NaN
"Bugatti Reef (20-127)",NaN,NaN,NaN,NaN,NaN,NaN
"Callum Shoal (20-1271)",NaN,NaN,NaN,NaN,NaN,NaN
"Defiance Reefs (South) (20-204b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-205)",NaN,NaN,NaN,NaN,NaN,NaN
"Ripple Rocks Reef (20-206)",NaN,NaN,NaN,NaN,NaN,NaN
"Blacksmith Reef (20-245)",NaN,NaN,NaN,NaN,NaN,NaN
"Hammer Reef (20-246)",NaN,NaN,NaN,NaN,NaN,NaN
"Cole Island Reef (20-086)",NaN,NaN,NaN,NaN,NaN,NaN
"Edgell Reefs (No 4) (20-128)",NaN,NaN,NaN,NaN,NaN,NaN
"Henderson Reefs (20-129)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-130)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-131)",NaN,NaN,NaN,NaN,NaN,NaN
"Cape Rock Reef (20-207)",NaN,NaN,NaN,NaN,NaN,NaN
"North Repulse Reef (20-208)",NaN,NaN,NaN,NaN,NaN,NaN
"Ladysmith Reef (20-247)",NaN,NaN,NaN,NaN,NaN,NaN
"Locksmith Reef (20-248)",NaN,NaN,NaN,NaN,NaN,NaN
"Geranium Shoal (20-249)",NaN,NaN,NaN,NaN,NaN,NaN
"Bellows Reef (20-250)",NaN,NaN,NaN,NaN,NaN,NaN
"Forge Reef (20-251)",NaN,NaN,NaN,NaN,NaN,NaN
"Farrier Reef (20-252)",NaN,NaN,NaN,NaN,NaN,NaN
"Anne Island Reef (20-087)",NaN,NaN,NaN,NaN,NaN,NaN
"Jester Reef (20-088)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-132)",NaN,NaN,NaN,NaN,NaN,NaN
"East Repulse Reef (20-209)",NaN,NaN,NaN,NaN,NaN,NaN
"South Repulse Reef (20-210)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-211)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-212)",NaN,NaN,NaN,NaN,NaN,NaN
"Gould Island Reef (20-213)",NaN,NaN,NaN,NaN,NaN,NaN
"Linne Island Reef (No 1) (20-253a)",NaN,NaN,NaN,NaN,NaN,NaN
"Linne Island Reef (No 2) (20-253b)",NaN,NaN,NaN,NaN,NaN,NaN
"Linne Island Reef (No 3) (20-253c)",NaN,NaN,NaN,NaN,NaN,NaN
"Linne Island Reef (No 4) (20-253d)",NaN,NaN,NaN,NaN,NaN,NaN
"Deloraine Reef (20-089)",NaN,NaN,NaN,NaN,NaN,NaN
"Hunt Reef (20-134)",NaN,NaN,NaN,NaN,NaN,NaN
"Robertson Reefs (No 1) (20-135)",NaN,NaN,NaN,NaN,NaN,NaN
"Robertson Reefs (No 2) (20-136)",NaN,NaN,NaN,NaN,NaN,NaN
"Midge Reef (20-214)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-215)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-216)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-217)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-218)",NaN,NaN,NaN,NaN,NaN,NaN
"Cave Reef (20-219a)",NaN,NaN,NaN,NaN,NaN,NaN
"Tinsmith Reef (20-254)",NaN,NaN,NaN,NaN,NaN,NaN
"Solder Reef (20-255)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-257a)",NaN,NaN,NaN,NaN,NaN,NaN
"Lindeman Island Reef (No 1) (20-090a)",NaN,NaN,NaN,NaN,NaN,NaN
"Lindeman Island Reef (No 2) (20-090b)",NaN,NaN,NaN,NaN,NaN,NaN
"Lindeman Island Reef (No 3) (20-090c)",NaN,NaN,NaN,NaN,NaN,NaN
"Lindeman Island Reef (No 4) (20-090d)",NaN,NaN,NaN,NaN,NaN,NaN
"Robertson Reefs (No 3) (20-137)",NaN,NaN,NaN,NaN,NaN,NaN
"Bax Reef (20-138)",NaN,NaN,NaN,NaN,NaN,NaN
"Robertson Reefs (No 4) (20-139)",NaN,NaN,NaN,NaN,NaN,NaN
"Nixon Reef (20-140)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-141)",NaN,NaN,NaN,NaN,NaN,NaN
"Pigeon Reef (20-219b)",NaN,NaN,NaN,NaN,NaN,NaN
"High Islands Reef (North) (20-220)",NaN,NaN,NaN,NaN,NaN,NaN
"Ingot Island Reef (20-257b)",NaN,NaN,NaN,NaN,NaN,NaN
"Specie Shoal (20-258)",NaN,NaN,NaN,NaN,NaN,NaN
"Io Reef (20-259)",NaN,NaN,NaN,NaN,NaN,NaN
"Bullion Rocks Reef (20-260)",NaN,NaN,NaN,NaN,NaN,NaN
"Coffin Reef (20-261)",NaN,NaN,NaN,NaN,NaN,NaN
"Lindeman Island Reef (No 5) (20-090e)",NaN,NaN,NaN,NaN,NaN,NaN
"Baynham Reef (20-091)",NaN,NaN,NaN,NaN,NaN,NaN
"Sidney Reef (20-092)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-142)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-143)",NaN,NaN,NaN,NaN,NaN,NaN
"Cannan Reef (20-144)",0.075098814229249,0,11,150.15145874,-20.48106194,2175150.538
