"reefName","cotsPerTowMaxImput","cotsPerTowMeanImput","cotsPerTowMedianImput","x","y","area"
"U/N Reef (13-061a)",0.0374784526376763,0.024571640760647,0.00732587838002585,143.97453308,-13.39894772,11079414.51
"U/N Reef (13-061b)",0.0843809476452684,0.0229335313766039,0.00683748648802412,143.97590637,-13.42455959,2630799.845
"Grub Reef (14-003)",0.383610008818342,0.055358365041685,0.0135125231065636,143.98217773,-14.00527954,28903433.62
"Keast Shoal (14-004)",0.476426091269841,0.0593125339732339,0.014477703328461,143.93527222,-14.05226326,79538.58889
"Cameron Shoal (14-005)",0.476426091269841,0.0593125339732339,0.014477703328461,143.93186951,-14.05947208,118882.4676
"Fahey Reef (14-006)",0.534503968253968,0.0593125339732339,0.014477703328461,143.8589325,-14.06368637,342073.3751
"Taiwan Shoal (14-007)",0.544486961451247,0.0593125339732339,0.014477703328461,143.92588806,-14.06640339,135456.0428
"Crescent Reef (14-082)",0,0,0,145.08926392,-14.4156599,29348161.98
"Parke Reef (14-083)",0.353439351045882,0.138547287405337,0.0087981106540965,145.32247925,-14.4195385,26656673.07
"U/N Reef (14-084)",0.342140969782792,0.132539462027024,0.00910187653795643,145.04402161,-14.44357872,979137.0303
"Hilder Reef (14-085)",0,0,0,145.41036987,-14.44501114,13034744.2
"U/N Reef (14-149)",0.631578947368421,0.165472233971841,0.0151549942594719,145.61833191,-14.84252357,54990690.1
"U/N Reef (14-150)",1.52648730292091,0.208537349327207,0.0110809988522153,145.55728149,-14.88309574,1181413.643
"No 10 Patches (No 1) (14-151)",1.52619318527385,0.208526037110012,0.0110809988522153,145.69042969,-14.91990566,898719.2465
"No 10 Patches (No 2) (14-152)",0,0,0,145.68173218,-14.93192387,1809813.305
"No 10 Patches (No 3) (14-153a)",1.52933013909081,0.209627931759396,0.0101854903512128,145.69018555,-14.95040894,2564148.03
"No 10 Patches (No 4) (14-153b)",1.52933013909081,0.209627931759396,0.0101854903512128,145.68621826,-14.96847725,153245.6137
"Sand Bank No 7 Reef (13-061c)",0.0750052867957941,0.0229335313766039,0.00683748648802412,143.97851563,-13.43976307,2266542.243
"Roskruge Reef (13-062)",0.0841441659700563,0.020598278281684,0.0102562297320362,143.62867737,-13.41608715,399768.7732
"U/N Reef (13-063)",0.137931034482759,0.0476866367362657,0.032258064516129,143.81530762,-13.42310429,21421037.51
"North Khandalla Shoal (13-064)",0.0767125649768857,0.0187257075288037,0.00932384521094199,143.68893433,-13.42867851,147148.4092
"Drake Shoal (13-065)",0.0767125649768857,0.0203398350760065,0.00854685811003015,143.70610046,-13.43428612,691154.9583
"South Khandalla Shoal (13-066)",0.0767125649768857,0.0187257075288037,0.00932384521094199,143.69161987,-13.43684864,91607.87073
"Quake Reef (13-068)",0.0841441659700563,0.020598278281684,0.0102562297320362,143.65106201,-13.45235825,77540.97287
"Bell Bank (North) (13-069)",0.0841441659700563,0.020598278281684,0.0102562297320362,143.62536621,-13.45379353,1001843.44
"Bell Bank (South) (13-070)",0.0841441659700563,0.020598278281684,0.0102562297320362,143.62139893,-13.46678734,447159.4229
"Heath Reef (13-071)",0.0767125649768857,0.0203398350760065,0.00854685811003015,143.68113708,-13.47515297,727378.1479
"Eden Reef (14-008)",0.534503968253968,0.0593125339732339,0.014477703328461,143.91389465,-14.07781029,939983.6777
"Clark Shoal (14-009)",0.534503968253968,0.060206833760693,0.0131099832371019,143.93676758,-14.12939835,458031.4853
"U/N Reef (14-010)",0.114285714285714,0.0622905289105459,0.0170429782082324,143.70248413,-14.14096928,10093423.2
"Olive Patch (14-011)",0.66812996031746,0.060206833760693,0.0131099832371019,143.93307495,-14.17860126,334874.2465
"Cliff Islands Reef (West) (14-012)",0.114285714285714,0.0618806928449722,0.0170429782082324,143.7739563,-14.22058868,2102592.063
"Cliff Islands Reef (East) (14-013)",0.114285714285714,0.0618806928449722,0.0170429782082324,143.79229736,-14.22569561,651549.3015
"U/N Reef (14-014)",0,0.103227698897555,0.0340859564164649,143.730896,-14.25510216,4582277.814
"June Reef (14-015)",0.114285714285714,0.0880090634606794,0.0243471117260463,143.7796936,-14.28871727,742148.8184
"Hicks Reef (14-086)",0.0078125,0.00130208333333333,0,145.4821167,-14.45256233,23761377.88
"Snake Reef (14-087)",0.342140969782792,0.132539462027024,0.00910187653795643,145.02529907,-14.47311687,11632311.49
"Waining Reef (14-088)",0.303826235059028,0.138547287405337,0.0087981106540965,145.22224426,-14.45621586,151335389.2
"Day Reef (14-089)",0.0714285714285714,0.0178571428571429,0,145.53677368,-14.49668884,23858269.08
"Ribbon No 9 Reef (14-154)",0,0,0,145.70335388,-14.99295044,21525626.45
"U/N Reef (14-159a)",0.421332331382165,0.0532691231126475,0.0135101347794789,144.70373535,-14.123209,43841.03187
"U/N Reef (14-159b)",0.567688483074696,0.0532691231126475,0.0135101347794789,144.69979858,-14.13428593,29224.64643
"U/N Reef (14-160)",0.301540591111586,0.0507140589207191,0.00956983558724532,144.85940552,-14.19372177,56015.30668
"U/N Reef (14-161)",0.426233343131491,0.055358365041685,0.0135125231065636,143.92962646,-14.01922894,1411799.645
"U/N Reef (14-162)",0.0796976778577963,0.0646351187619291,0.0117696223722968,144.71105957,-14.55679035,79572.02138
"U/N Reef (14-163)",1.54643128051195,0.212442531243897,0.0110809988522153,145.45413208,-14.90861607,417874.027
"Ada Bank (15-001)",1.5984509237748,0.217846180400683,0.0112966078319129,145.46420288,-15.00384617,702428.1584
"Morris Island Reef (13-072)",0.0327936460579668,0.0203398350760065,0.00854685811003015,143.73855591,-13.48629475,15402784.62
"U/N Reef (13-073)",0.0750052867957941,0.0472661176989149,0.0138253978198108,143.99581909,-13.46698475,110679.6517
"U/N Reef (13-074)",0.0750052867957941,0.0538847901744816,0.0130121391245278,144.05264282,-13.47808075,13417935.67
"MacDonald Reef (13-075)",0.0327936460579668,0.0203398350760065,0.00854685811003015,143.65530396,-13.54245853,210596.5254
"Corbett Reef (14-016)",0.228571428571429,0.0380952380952381,0,144.11610413,-13.97915649,223273075.5
"Clack Reef (14-017)",2.03125,0.41225491253358,0.11864406779661,144.24232483,-14.06813049,12898824.99
"King Island Reef (14-018)",0.703913139329806,0.0570006178120989,0.0138968182935805,144.32124329,-14.09972095,3721958.05
"Aylen Patch (14-019)",0.574053546582616,0.0506672158329768,0.0123527273720715,144.48490906,-14.1037178,755170.9783
"Oswald Shoal (14-020)",0.574053546582616,0.0490239120756857,0.011702583826173,144.49787903,-14.10725403,744208.1689
"Howick Reef (14-090)",0.175631559943368,0.132539462027024,0.00910187653795643,144.97001648,-14.50333881,3311366.757
"Noble Reef (14-091)",0.0881263309353251,0.0614033628238327,0.011181141253682,144.76498413,-14.5015974,609409.3692
"Two Islands Reef (15-002)",3.6,0.472459167241776,0,145.44151306,-15.02282429,1876194.975
"Low Wooded Reef (15-003)",1.61578899905931,0.215346899449024,0.0103235592904624,145.37962341,-15.09353924,879768.4658
"Murray Reefs (No  1) (15-004a)",1.81780788255267,0.22496521266551,0.0108728790183536,145.26332092,-15.09548569,73196.1026
"Murray Reefs (No  2) (15-004b)",1.81780788255267,0.22496521266551,0.0108728790183536,145.26872253,-15.09468842,291786.5288
"Murray Reefs (No  3) (15-004c)",1.86870628958664,0.22496521266551,0.0108728790183536,145.2641449,-15.10084438,46283.94412
"Ogilvie Reef (13-076)",0.0163934426229508,0.00409836065573771,0,143.79095459,-13.52589226,37560882.42
"U/N Reef (13-077)",0.0750052867957941,0.0472661176989149,0.0138253978198108,143.85205078,-13.55240631,80483620.25
"Wharton Reef (14-022)",0.476426091269841,0.060206833760693,0.0131099832371019,144.00228882,-14.12823677,1142843.548
"Atkinson Reef (14-023)",0.703913139329806,0.0570006178120989,0.0138968182935805,144.30235291,-14.12132931,203673.3139
"Channel Rocks Reef (14-024)",0.574053546582616,0.0506672158329768,0.0123527273720715,144.48410034,-14.14257717,358589.4417
"Boulder Rock Reef (14-025)",0.574053546582616,0.0506672158329768,0.0123527273720715,144.4851532,-14.14838314,258982.2761
"Stanley Island Reef (No 1) (14-026a)",0.703913139329806,0.0615088448055892,0.0136149973044646,144.24606323,-14.14079285,871690.7875
"Newton Reef (14-092)",0.134007964212536,0.0889380770534572,0.00567840135151953,144.915802,-14.5055275,635426.0394
"Sand Reef (14-093)",0.145696435267431,0.0487781631715695,0.00575602795740196,144.84501648,-14.52162933,61594.75169
"Houghton Reef (14-094)",0,0,0,144.97320557,-14.52409172,891771.4978
"U/N Reef (14-096)",0.145696435267431,0.0458786750420504,0.00575602795740196,144.85603333,-14.53952599,73639.7256
"Coquet Reef (14-097)",0.264391900664732,0.141484717427412,0.00886235347116811,144.99267578,-14.53987789,754822.743
"Three Islands Reef (15-005)",2.13636363636364,0.336101398601399,0,145.4223938,-15.11523628,1653061.675
"Conical Rock Reef (15-006)",1.7943110090558,0.225468073576529,0.0104848496130431,145.31759644,-15.13833618,1645747.766
"U/N Reef (15-007)",2.27117267847314,0.229384567710415,0.0104848496130431,145.24746704,-15.15592575,1054992.653
"Beor Reef (15-008)",2.19005936852767,0.234558810980262,0.0115718061347822,145.26821899,-15.15889835,385785.5164
"Forrester Reef (15-009)",2.08219178082192,0.32582868708821,0.0214374482187241,145.49612427,-15.16672802,14392506.25
"U/N Reef (15-010)",2.27117267847314,0.235295573306148,0.0115718061347822,145.24674988,-15.17649174,586992.9362
"Petty Patch (15-011)",1.83988719892115,0.254556305325222,0.00934639421835904,145.3425293,-15.21461678,251245.9239
"U/N Reef (13-078)",0.0821471827030523,0.0538847901744816,0.0130121391245278,143.92167664,-13.64098835,2648601.048
"Noddy Reef (No 1) (13-079a)",0.0903619009733575,0.0472661176989149,0.0138253978198108,143.7923584,-13.68203926,42983978.77
"Noddy Reef (No 2) (13-079b)",0.0750052867957941,0.0472661176989149,0.0138253978198108,143.8249054,-13.6243248,9064660.957
"Noddy Reef (No 3) (13-079c)",0.0821471827030523,0.0538847901744816,0.0130121391245278,143.90786743,-13.6067009,14278556.87
"Stanley Island Reef (No 2) (14-026b)",0.703913139329806,0.0615088448055892,0.0136149973044646,144.2540741,-14.15140057,538231.0178
"Stanley Island Reef (No 3) (14-026c)",0.703913139329806,0.0615088448055892,0.0136149973044646,144.23217773,-14.16351414,176810.8682
"Stanley Island Reef (No 4) (14-026d)",0.633521825396825,0.0615088448055892,0.0136149973044646,144.21936035,-14.17449474,725628.0942
"Stanley Island Reef (No 5) (14-026e)",0.633521825396825,0.0615088448055892,0.0136149973044646,144.21647644,-14.16182899,2761759.588
"U/N Reef (14-028)",0.336067605336708,0.0496896982122706,0.0106331506524948,144.73506165,-14.17453384,34008097.49
"MacLear Reef (14-029)",0.703913139329806,0.0598528016066599,0.0148232728464858,144.24589539,-14.20897293,101921.083
"Miles Reef (North) (14-098a)",0.134007964212536,0.10605786188131,0.00587297511880835,144.92166138,-14.54079914,107809.3612
"Miles Reef (South) (14-098b)",0.145696435267431,0.10605786188131,0.00587297511880835,144.91864014,-14.54436874,130111.1298
"Leggatt Reef (14-099)",0.145696435267431,0.0662713277081281,0.00575825586243928,144.87019348,-14.54813004,372717.6604
"U/N Reef (14-100)",0.145696435267431,0.0458786750420504,0.00575602795740196,144.85015869,-14.55084801,81100.68835
"Sinclair-Morris Reef (14-101)",0.145696435267431,0.0919026796219058,0.00586768139657018,144.90519714,-14.55351067,545801.199
"Hampton Reef (14-102)",0.145696435267431,0.0950561344817031,0.00607001523783122,144.88925171,-14.56277466,808052.3266
"Beatrice Reef (14-103)",0.145696435267431,0.149338426598532,0.00935470644178856,144.92724609,-14.57393074,326132.4729
"Boulder Reef (15-012)",1.48148148148148,0.119686680766391,0,145.43144226,-15.41388798,13553642.18
"Egret Reef (15-013)",2.02040816326531,0.13246237889095,0,145.41749573,-15.47411537,11951889.18
"Blackbird Patches (North) (15-014a)",2.23491439681281,0.192525802480479,0.00773318726263632,145.28981018,-15.47772884,61779.22212
"Blackbird Patches (South) (15-014b)",2.23491439681281,0.192525802480479,0.00773318726263632,145.28871155,-15.48388767,60883.11183
"Tilbrook Bank (15-015)",1.5984509237748,0.217846180400683,0.0112966078319129,145.51106262,-15.00606918,799032.7203
"Gull Reef (15-016)",1.5984509237748,0.217846180400683,0.0112966078319129,145.56919861,-15.00490189,585266.3747
"U/N Reef (15-017a)",1.55690899866012,0.21136222424178,0.0108487180593926,145.69593811,-15.03404808,3591956.892
"U/N Reef (15-017b)",1.53947310122422,0.209366221910521,0.0106048629789832,145.70285034,-15.04533005,98708.70392
"U/N Reef (15-017c)",1.52917090342202,0.209622034142033,0.0101854903512128,145.67945862,-15.0241518,158925.6265
"U/N Reef (13-080)",0.0475315620878086,0.0221889109920071,0.00932384521094199,143.55670166,-13.63815117,10517851.6
"Fife Reef (13-081)",0,0,0,143.73074341,-13.65333939,4117978.838
"Hay Island Reef (13-083)",0.0843809476452684,0.0504871487265891,0.0170158742397671,143.6907196,-13.6692791,728556.5183
"U/N Reef (13-084)",0.0821471827030523,0.0465244622729343,0.0147470910077981,143.81729126,-13.70207787,668887.9418
"Frenchman Reef (13-085)",0.0385811192764274,0.0185687071823455,0.0102562297320362,143.56437683,-13.72936916,1710671.261
"Poulsen Reef (13-086)",0.113404577960824,0.0498284986964195,0.0184338637597477,143.6388092,-13.73720264,78931.87297
"Blackwood Reef (14-031)",0.703913139329806,0.0615088448055892,0.0136149973044646,144.22192383,-14.21750355,1377684.649
"Denham Reef (14-032)",0.703913139329806,0.0598528016066599,0.0148232728464858,144.26789856,-14.2218523,470987.175
"Rocky Islets Reef (North) (14-033a)",0.751532928876679,0.0536476402937402,0.0130793583939581,144.34783936,-14.25623035,514892.0759
"Rocky Islets Reef (South) (14-033b)",0.751532928876679,0.0568291500480386,0.0138968182935805,144.35614014,-14.27101898,188117.1228
"U/N Reef (14-034)",0.421332331382165,0.0496896982122706,0.0106331506524948,144.74775696,-14.06616116,168704896.1
"U/N Reef (14-035)",0.567688483074696,0.0532691231126475,0.0135101347794789,144.66711426,-14.0890255,1874644.968
"Pipon Shoals (14-036)",0.574053546582616,0.0517474627465571,0.0123527273720715,144.53530884,-14.09478951,1167601.88
"Melanie Patches (14-037)",0.520381109485138,0.0517474627465571,0.0123527273720715,144.57701111,-14.10134888,680501.9629
"Murdoch Reef (14-104)",0.301773973430502,0.145308628709234,0.00910187653795643,144.93525696,-14.61428642,3302365.536
"U/N Reef (14-105)",0.301773973430502,0.149338426598532,0.00935470644178856,144.92219543,-14.63728428,6032976.968
"Rocky Ledges (14-106)",0.324987356002079,0.150923252322063,0.0087981106540965,144.95262146,-14.68451023,1252566.294
"U/N Reef (14-107a)",0.430435589592118,0.150923252322063,0.0087981106540965,144.9936676,-14.71187115,249860.6383
"U/N Reef (14-107b)",0.460748816763539,0.150923252322063,0.0087981106540965,144.98652649,-14.71438885,62165.18069
"U/N Reef (14-108)",0.339106672705956,0.150923252322063,0.0087981106540965,144.95266724,-14.71846771,1589255.625
"Fly Reef (14-109)",0.0869565217391304,0.0301333708145927,0.0208333333333333,145.15846252,-14.50730419,1425476.438
"Underwood Shoal (14-110)",1.08936384199075,0.149609447318051,0.00797182600192998,145.4662323,-14.59091663,595796.5585
"Covered Reef (14-111)",1.10749150742035,0.150923252322063,0.0087981106540965,145.1781311,-14.66032028,328915.812
"Stewart Shoal (14-112)",1.02982977818751,0.149609447318051,0.00797182600192998,145.46826172,-14.61452484,430222.4547
"Pasco Reef (15-018)",0.739130434782609,0.158937198067633,0,145.53305054,-15.04456997,2490762.691
"Long Reef (15-019)",0.266666666666667,0.0808672065998441,0.0188679245283019,145.57000732,-15.05088806,11166794.22
"Strickland Reef (15-020)",1.56527879497768,0.21203533997675,0.0103235592904624,145.51753235,-15.07336807,749558.2258
"Ribbon No 8 Reef (15-021a)",0,0,0,145.72372437,-15.07281303,16402058.94
"U/N Reef (15-021b)",1.57362716102344,0.214992857618821,0.0107661533015638,145.70516968,-15.07479286,202486.7545
"U/N Reef (15-022)",2.96666666666667,0.764785289115646,0.0462372448979592,145.63641357,-15.0979948,5891840.481
"U/N Reef (15-023)",0.0666666666666667,0.0166666666666667,0,145.67022705,-15.09437656,3683941.152
"Magpie Reef (13-087)",0.0911428529333602,0.0536031552423478,0.0138253978198108,143.8379364,-13.75963593,83663987.49
"Lytton Reef (13-088)",0.0911428529333602,0.0504500284633861,0.0130121391245278,143.90577698,-13.74318218,55366669.53
"U/N Reef (13-089)",0.332535380440761,0.0504500284633861,0.0130121391245278,143.94772339,-13.75630569,1613359.93
"Wilkie Reef (13-091)",0.113404577960824,0.0498284986964195,0.0184338637597477,143.64048767,-13.77140236,954764.1464
"Pipon Reef (14-038)",0.574053546582616,0.0517474627465571,0.0123527273720715,144.52462769,-14.12029743,3928281.925
"North Warden Reef (14-039)",0.567688483074696,0.0532691231126475,0.0135101347794789,144.64640808,-14.16754627,12660640.32
"Singleton Patch (14-040)",0.567688483074696,0.0532691231126475,0.0135101347794789,144.60075378,-14.15975761,250567.3168
"Petricola Shoal (14-113)",1.05345881123162,0.168729079545943,0.00912775712437896,145.48031616,-14.63325691,609115.2364
"MacGillivray Reef (14-114)",0.857142857142857,0.118709987982434,0,145.49102783,-14.6519022,915976.0766
"Nymph Reef (14-115)",0.80952380952381,0.156659765355418,0,145.25215149,-14.65499687,1309630.301
"Mackay Reefs (15-024)",1.56666666666667,0.226257217637937,0.0185185185185185,145.57130432,-15.13893986,32466961.45
"Harrier Reef (15-025)",0,0,0,145.69720459,-15.13665295,1603653.831
"Ribbon No 7 Reef (15-026)",0,0,0,145.7383728,-15.18930244,17563467.41
"Marx Reef (15-027)",2.48387096774194,0.2188493130227,0,145.62117004,-15.19776058,1350640.903
"U/N Reef (13-092)",0.0385811192764274,0.0185687071823455,0.0102562297320362,143.54418945,-13.77156544,3852185.977
"U/N Reef (13-093a)",0.362765869571739,0.0504500284633861,0.0130121391245278,143.93009949,-13.82892609,49452988.21
"U/N Reef (13-093b)",0.332535380440761,0.0504500284633861,0.0130121391245278,143.96170044,-13.76087666,15669653.16
"U/N Reef (13-093c)",0.306955735791472,0.0504500284633861,0.0130121391245278,143.97944641,-13.76837921,17799455.91
"Sullivan Shoal (13-095)",0.132599053062592,0.0498476381495725,0.0158004546512123,143.68710327,-13.84641743,1305991.321
